device_id,persona,home_lat,home_lon,nearest_store_id,nearest_store_name,distance_to_nearest_store_m,catchment_ring,dist_to_STR001_m,dist_to_STR002_m,dist_to_STR003_m,catchment_overlap_count,overlapping_stores,visited_any_store
1aa923a9-d26f-4be1-99ec-770011debbcc,Resident,21.159992,79.072997,STR001,Store A - Sitabuldi,1327.3,1-3km,1327.3,1529.4,6805.6,2,"STR001,STR002",False
1af5b329-bb20-431e-9f7d-2f13eed41dd1,Shopper,21.160011,79.073,STR001,Store A - Sitabuldi,1329.0,1-3km,1329.0,1530.4,6807.8,2,"STR001,STR002",True
1b1d88b0-39f9-488b-a9fa-6fe62a95b2f3,Resident,21.160019,79.072999,STR001,Store A - Sitabuldi,1329.8,1-3km,1329.8,1531.0,6808.7,2,"STR001,STR002",False
1b66d04e-5d9e-464d-8e2d-84648826eb19,Resident,21.139406,79.064025,STR001,Store A - Sitabuldi,2032.9,1-3km,2032.9,2587.1,4401.6,2,"STR001,STR002",False
1bb0fef9-29ca-47ec-b9f5-45186b127fb5,Resident,21.168723,79.105297,STR002,Store B - Civil Lines,2808.5,1-3km,3348.9,2808.5,8970.2,1,STR002,False
1ce8463f-da67-4efb-92c3-f3c88c51efc2,Shopper,21.139378,79.064001,STR001,Store A - Sitabuldi,2036.7,1-3km,2036.7,2590.8,4398.2,2,"STR001,STR002",True
1cfc8dd3-3ae5-48f6-9a3a-f053ca85624b,Shopper,21.139407,79.063983,STR001,Store A - Sitabuldi,2036.4,1-3km,2036.4,2590.7,4401.3,2,"STR001,STR002",True
1e8f91ac-00f7-4fe7-aefc-e35d2a08e341,Commuter,21.160015,79.072997,STR001,Store A - Sitabuldi,1329.5,1-3km,1329.5,1530.9,6808.1,2,"STR001,STR002",False
205c676a-e0d6-4167-9ab7-ecbce9470bee,Shopper,21.160008,79.073009,STR001,Store A - Sitabuldi,1328.2,1-3km,1328.2,1529.4,6807.7,2,"STR001,STR002",True
20dac986-bb71-4685-a1fd-c68291fbf824,Resident,21.160001,79.073003,STR001,Store A - Sitabuldi,1327.9,1-3km,1327.9,1529.5,6806.8,2,"STR001,STR002",False
213bca7c-9925-4e53-9559-c68a5856484d,Resident,21.139424,79.064009,STR001,Store A - Sitabuldi,2033.1,1-3km,2033.1,2587.4,4403.4,2,"STR001,STR002",False
21e003be-73b1-41e9-b6d1-62bacb313a3d,Resident,21.16872,79.105303,STR002,Store B - Civil Lines,2808.7,1-3km,3349.3,2808.7,8970.3,1,STR002,False
21ef8ef4-5398-4496-9991-52f981d02f97,Shopper,21.168693,79.105315,STR002,Store B - Civil Lines,2807.7,1-3km,3348.4,2807.7,8968.4,1,STR002,True
220bb134-3299-4816-a291-9a30f766c886,Commuter,21.13939,79.064007,STR001,Store A - Sitabuldi,2035.4,1-3km,2035.4,2589.6,4399.7,2,"STR001,STR002",False
23896734-b72f-4414-b875-a6287b8f5fa7,Commuter,21.168718,79.105324,STR002,Store B - Civil Lines,2810.2,1-3km,3350.8,2810.2,8971.3,1,STR002,False
242f8fcc-0828-4258-a2b4-ff7efabe45ff,Commuter,21.159996,79.073004,STR001,Store A - Sitabuldi,1327.3,1-3km,1327.3,1529.1,6806.2,2,"STR001,STR002",False
24320e73-610d-4476-8bcd-35f596debbcb,Commuter,21.168689,79.105281,STR002,Store B - Civil Lines,2804.8,1-3km,3345.4,2804.8,8966.2,1,STR002,False
2460f29c-6a34-4736-a1e6-f54be4e7b4b0,Resident,21.139415,79.063996,STR001,Store A - Sitabuldi,2034.7,1-3km,2034.7,2589.0,4402.3,2,"STR001,STR002",False
26f82ec2-e3b3-4564-b38c-b9400614d512,Commuter,21.160003,79.07304,STR001,Store A - Sitabuldi,1326.0,1-3km,1326.0,1526.5,6807.8,2,"STR001,STR002",False
26fad498-99bc-46df-93f7-6221623138b0,Shopper,21.168708,79.105268,STR002,Store B - Civil Lines,2805.2,1-3km,3345.6,2805.2,8967.3,1,STR002,True
27bcee5b-e108-438c-a60a-db388c34f942,Commuter,21.13941,79.063992,STR001,Store A - Sitabuldi,2035.3,1-3km,2035.3,2589.7,4401.7,2,"STR001,STR002",False
282d5ce9-e61b-4dd8-a0c4-e05196c841b4,Commuter,21.16868,79.105319,STR002,Store B - Civil Lines,2807.1,1-3km,3347.8,2807.1,8967.4,1,STR002,False
28310971-6998-4a51-aa0a-99f55f8f2344,Shopper,21.139395,79.064021,STR001,Store A - Sitabuldi,2033.9,1-3km,2033.9,2588.1,4400.3,2,"STR001,STR002",True
283864e5-6879-4b4f-b7fa-85b887708f4e,Shopper,21.159995,79.073011,STR001,Store A - Sitabuldi,1326.8,1-3km,1326.8,1528.4,6806.2,2,"STR001,STR002",True
28ba0be4-5437-4539-a155-cac48c40f5db,Commuter,21.139414,79.063996,STR001,Store A - Sitabuldi,2034.8,1-3km,2034.8,2589.2,4402.1,2,"STR001,STR002",False
29890fcb-ab3a-4de8-9747-f77d9af9a0f1,Shopper,21.168675,79.105303,STR002,Store B - Civil Lines,2805.5,1-3km,3346.2,2805.5,8966.1,1,STR002,True
2ae4c52b-74a1-484d-8674-3ba3d8027741,Shopper,21.139407,79.063998,STR001,Store A - Sitabuldi,2035.1,1-3km,2035.1,2589.3,4401.4,2,"STR001,STR002",True
2b493748-3c2b-4b6b-b625-9c241dcabb31,Resident,21.160014,79.073015,STR001,Store A - Sitabuldi,1328.3,1-3km,1328.3,1529.2,6808.4,2,"STR001,STR002",False
2b543c10-179a-420a-895f-ce205691f449,Resident,21.139387,79.063983,STR001,Store A - Sitabuldi,2037.6,1-3km,2037.6,2591.9,4399.0,2,"STR001,STR002",False
2beba2b7-8630-493c-b7bc-c6f3cba84732,Resident,21.168714,79.105323,STR002,Store B - Civil Lines,2809.9,1-3km,3350.5,2809.9,8970.9,1,STR002,False
2c10327f-3220-41b2-b171-ad161d45b652,Resident,21.139407,79.064023,STR001,Store A - Sitabuldi,2032.9,1-3km,2032.9,2587.1,4401.7,2,"STR001,STR002",False
2d174979-0c47-47b8-b9f3-a7e720319fc8,Commuter,21.139405,79.063979,STR001,Store A - Sitabuldi,2036.9,1-3km,2036.9,2591.2,4401.0,2,"STR001,STR002",False
2d9cba40-0cfd-4533-8bfa-25dc3f076f82,Resident,21.168707,79.10532,STR002,Store B - Civil Lines,2809.1,1-3km,3349.8,2809.1,8970.0,1,STR002,False
2e76a672-89ee-432c-84ea-08d07c185414,Resident,21.159995,79.07299,STR001,Store A - Sitabuldi,1328.1,1-3km,1328.1,1530.2,6805.9,2,"STR001,STR002",False
2ec40bb2-bc1b-4799-8673-44884df7bb6e,Commuter,21.168703,79.105268,STR002,Store B - Civil Lines,2804.8,1-3km,3345.2,2804.8,8966.8,1,STR002,False
2ed154e0-d5f2-4d33-9c12-0d6da7ba04cf,Shopper,21.168704,79.1053,STR002,Store B - Civil Lines,2807.4,1-3km,3347.9,2807.4,8968.6,1,STR002,True
2f364b58-7b18-4596-adfb-be3ba7ce63f7,Shopper,21.1394,79.064006,STR001,Store A - Sitabuldi,2034.8,1-3km,2034.8,2589.1,4400.7,2,"STR001,STR002",True
2f66262f-6a77-4927-ad36-2f6ec230dbdb,Resident,21.139402,79.063964,STR001,Store A - Sitabuldi,2038.3,1-3km,2038.3,2592.6,4400.6,2,"STR001,STR002",False
30dfa0b8-1847-475a-af2b-ef8d1093cac6,Commuter,21.160017,79.07301,STR001,Store A - Sitabuldi,1328.9,1-3km,1328.9,1529.9,6808.7,2,"STR001,STR002",False
32656820-94dd-4ed7-805e-33d481796417,Commuter,21.159997,79.073015,STR001,Store A - Sitabuldi,1326.8,1-3km,1326.8,1528.2,6806.5,2,"STR001,STR002",False
33aa649c-5851-4a3d-a63c-ee26c582a044,Commuter,21.139397,79.064002,STR001,Store A - Sitabuldi,2035.4,1-3km,2035.4,2589.6,4400.4,2,"STR001,STR002",False
33dbb246-8d73-4cfb-8fce-36ae8606ebe1,Resident,21.168714,79.105285,STR002,Store B - Civil Lines,2806.9,1-3km,3347.4,2806.9,8968.8,1,STR002,False
3402390c-9028-4da2-9062-a93db89ba428,Resident,21.139378,79.064006,STR001,Store A - Sitabuldi,2036.3,1-3km,2036.3,2590.4,4398.3,2,"STR001,STR002",False
34461af2-cc11-4c76-9e4a-9a53d9d56328,Commuter,21.159982,79.073035,STR001,Store A - Sitabuldi,1324.3,1-3km,1324.3,1525.6,6805.4,2,"STR001,STR002",False
34c939f7-62c3-4243-af76-930a52479667,Resident,21.168711,79.105302,STR002,Store B - Civil Lines,2808.0,1-3km,3348.6,2808.0,8969.4,1,STR002,False
35a7267f-6ac8-4946-bb31-aca7e036f66f,Resident,21.168705,79.105298,STR002,Store B - Civil Lines,2807.3,1-3km,3347.9,2807.3,8968.7,1,STR002,False
3610e6ef-f503-444f-bd1a-93a8c82918d8,Commuter,21.139408,79.063995,STR001,Store A - Sitabuldi,2035.3,1-3km,2035.3,2589.6,4401.5,2,"STR001,STR002",False
36a28e59-052a-4fcf-9be8-2212020d070d,Resident,21.159997,79.073004,STR001,Store A - Sitabuldi,1327.4,1-3km,1327.4,1529.1,6806.3,2,"STR001,STR002",False
36c430e4-a6cb-497c-9ee8-2dae04ffb982,Resident,21.139428,79.063983,STR001,Store A - Sitabuldi,2035.0,1-3km,2035.0,2589.4,4403.6,2,"STR001,STR002",False
37351fa9-8eec-42ab-9c54-dcdd2d0c45e7,Commuter,21.168705,79.105282,STR002,Store B - Civil Lines,2806.0,1-3km,3346.6,2806.0,8967.8,1,STR002,False
373533e6-ca50-495b-8dbc-28206dad3db4,Shopper,21.139398,79.064009,STR001,Store A - Sitabuldi,2034.7,1-3km,2034.7,2589.0,4400.6,2,"STR001,STR002",True
379a4474-3017-4dfb-8281-14197f70f731,Commuter,21.139378,79.064004,STR001,Store A - Sitabuldi,2036.4,1-3km,2036.4,2590.6,4398.3,2,"STR001,STR002",False
37e0f0f0-ac58-49d6-ba3c-1318531506fa,Shopper,21.16871,79.105296,STR002,Store B - Civil Lines,2807.5,1-3km,3348.1,2807.5,8969.1,1,STR002,True
38626618-1ade-4529-a5ea-338622c33bd8,Commuter,21.16001,79.073004,STR001,Store A - Sitabuldi,1328.6,1-3km,1328.6,1530.0,6807.7,2,"STR001,STR002",False
38d9ff3e-5bc2-4ad0-8cff-fd7d704834e0,Commuter,21.139427,79.063989,STR001,Store A - Sitabuldi,2034.5,1-3km,2034.5,2588.9,4403.6,2,"STR001,STR002",False
399733e8-2132-45b7-8abb-70475fcacc70,Resident,21.160005,79.073018,STR001,Store A - Sitabuldi,1327.4,1-3km,1327.4,1528.5,6807.5,2,"STR001,STR002",False
39a0db79-f4f5-41db-a172-573d8f6e9046,Resident,21.160017,79.073011,STR001,Store A - Sitabuldi,1328.8,1-3km,1328.8,1529.8,6808.6,2,"STR001,STR002",False
39c95a5b-5725-4dd1-9742-213b732f4dea,Commuter,21.168719,79.105303,STR002,Store B - Civil Lines,2808.7,1-3km,3349.2,2808.7,8970.2,1,STR002,False
3b2c4c41-528a-44bc-8e25-cc9ccc3e1300,Shopper,21.16001,79.07299,STR001,Store A - Sitabuldi,1329.4,1-3km,1329.4,1531.1,6807.5,2,"STR001,STR002",True
3b3bce55-9816-4540-8ebc-e13afea16c4b,Shopper,21.168706,79.10529,STR002,Store B - Civil Lines,2806.6,1-3km,3347.2,2806.6,8968.2,1,STR002,True
3b717e8e-4885-4f4d-9556-96adc189d9f4,Shopper,21.168714,79.105265,STR002,Store B - Civil Lines,2805.4,1-3km,3345.8,2805.4,8967.7,1,STR002,True
3c1abc00-adb5-48e7-8c88-d12a05b996af,Commuter,21.139381,79.06398,STR001,Store A - Sitabuldi,2038.2,1-3km,2038.2,2592.4,4398.4,2,"STR001,STR002",False
3c8861c0-432b-43af-a56e-941f97ef1f1f,Shopper,21.159987,79.073011,STR001,Store A - Sitabuldi,1326.1,1-3km,1326.1,1527.9,6805.4,2,"STR001,STR002",True
3caa6273-6f83-4377-a376-b2ae2f5bc925,Commuter,21.168688,79.105293,STR002,Store B - Civil Lines,2805.7,1-3km,3346.3,2805.7,8966.8,1,STR002,False
3d25addf-1839-4097-b202-9c1ad6aac616,Resident,21.159941,79.072999,STR001,Store A - Sitabuldi,1322.5,1-3km,1322.5,1525.9,6800.1,2,"STR001,STR002",False
3d31bf8d-4df8-4dc9-9425-a3356b58884b,Resident,21.139383,79.063996,STR001,Store A - Sitabuldi,2036.8,1-3km,2036.8,2591.0,4398.8,2,"STR001,STR002",False
3db7536d-a385-4a95-b091-cf8d08348e19,Shopper,21.168703,79.105307,STR002,Store B - Civil Lines,2807.8,1-3km,3348.5,2807.8,8969.0,1,STR002,True
3e241eec-1805-47c1-a774-5f98e74869e4,Commuter,21.139417,79.064018,STR001,Store A - Sitabuldi,2032.8,1-3km,2032.8,2587.0,4402.7,2,"STR001,STR002",False
3e9346ca-1a35-43cb-908b-2e9c7557751f,Resident,21.160001,79.07298,STR001,Store A - Sitabuldi,1329.1,1-3km,1329.1,1531.4,6806.2,2,"STR001,STR002",False
3ef18f91-5397-40b6-acf2-19e6c6bfcf07,Shopper,21.160025,79.072995,STR001,Store A - Sitabuldi,1330.5,1-3km,1330.5,1531.7,6809.2,2,"STR001,STR002",True
3f1939bf-3e21-4fd2-bfaf-b63d80f45940,Commuter,21.139413,79.064003,STR001,Store A - Sitabuldi,2034.2,1-3km,2034.2,2588.5,4402.2,2,"STR001,STR002",False
40d55c41-9a6b-4715-9b9a-a188295e7634,Resident,21.1394,79.063964,STR001,Store A - Sitabuldi,2038.4,1-3km,2038.4,2592.7,4400.3,2,"STR001,STR002",False
40de7bf8-6941-413b-bc9d-ceadcaa5a7e5,Commuter,21.139412,79.06397,STR001,Store A - Sitabuldi,2037.1,1-3km,2037.1,2591.5,4401.7,2,"STR001,STR002",False
40f00d86-ac94-45d9-8542-dae4262f6a66,Commuter,21.139388,79.064027,STR001,Store A - Sitabuldi,2033.8,1-3km,2033.8,2588.0,4399.6,2,"STR001,STR002",False
4164a605-221e-45bc-9706-b5136c211368,Commuter,21.16869,79.105285,STR002,Store B - Civil Lines,2805.2,1-3km,3345.7,2805.2,8966.5,1,STR002,False
426198e2-fd0b-4b9a-acc5-e8195b28e2fb,Resident,21.160014,79.073006,STR001,Store A - Sitabuldi,1328.8,1-3km,1328.8,1530.0,6808.2,2,"STR001,STR002",False
4403a7b4-f849-4c1a-86a0-6cb05374d38b,Resident,21.160011,79.072985,STR001,Store A - Sitabuldi,1329.8,1-3km,1329.8,1531.6,6807.5,2,"STR001,STR002",False
4418897d-2451-4bae-88bf-b3cfd42ce222,Shopper,21.168699,79.105303,STR002,Store B - Civil Lines,2807.2,1-3km,3347.8,2807.2,8968.3,1,STR002,True
44f6caf6-5f5e-42ab-8c73-8a53902f224e,Resident,21.160031,79.072977,STR001,Store A - Sitabuldi,1332.1,1-3km,1332.1,1533.6,6809.5,2,"STR001,STR002",False
45578267-2bf2-4c6c-80d4-e9479f648beb,Commuter,21.139399,79.063982,STR001,Store A - Sitabuldi,2037.0,1-3km,2037.0,2591.3,4400.4,2,"STR001,STR002",False
46782428-cd36-45e3-9dfb-75fe94799a95,Resident,21.160019,79.07299,STR001,Store A - Sitabuldi,1330.2,1-3km,1330.2,1531.7,6808.4,2,"STR001,STR002",False
46de4c27-f671-4aa0-ba9f-c3a617c20964,Resident,21.159976,79.072982,STR001,Store A - Sitabuldi,1326.7,1-3km,1326.7,1529.6,6803.6,2,"STR001,STR002",False
46fa0eca-5a7f-4434-a6f7-e2888a181b66,Resident,21.13939,79.064035,STR001,Store A - Sitabuldi,2033.0,1-3km,2033.0,2587.1,4399.9,2,"STR001,STR002",False
47568e3e-56d1-40db-9472-0244b609f453,Commuter,21.13943,79.064001,STR001,Store A - Sitabuldi,2033.3,1-3km,2033.3,2587.7,4404.0,2,"STR001,STR002",False
47afb242-a694-41f3-baf5-ddfbcae69dda,Commuter,21.168688,79.105326,STR002,Store B - Civil Lines,2808.2,1-3km,3348.9,2808.2,8968.5,1,STR002,False
489a4239-9465-46fc-ae02-c4dc013f9857,Shopper,21.139412,79.063998,STR001,Store A - Sitabuldi,2034.7,1-3km,2034.7,2589.0,4402.0,2,"STR001,STR002",True
49a3dd7c-9321-4e0d-a0d6-6eb2ebe8ecee,Shopper,21.160012,79.072985,STR001,Store A - Sitabuldi,1329.9,1-3km,1329.9,1531.7,6807.6,2,"STR001,STR002",True
49b83395-acb6-483b-ab20-34e166f00082,Commuter,21.16869,79.105312,STR002,Store B - Civil Lines,2807.2,1-3km,3347.9,2807.2,8968.0,1,STR002,False
4a3cd0db-9324-4c91-86de-cc87b5be02e7,Resident,21.160032,79.072983,STR001,Store A - Sitabuldi,1331.9,1-3km,1331.9,1533.2,6809.7,2,"STR001,STR002",False
4a7be522-1b03-47b0-8597-2d964f61638f,Resident,21.139401,79.063996,STR001,Store A - Sitabuldi,2035.6,1-3km,2035.6,2589.9,4400.8,2,"STR001,STR002",False
4a8c1d54-3b2e-4a74-9d96-e89812add307,Shopper,21.159997,79.073008,STR001,Store A - Sitabuldi,1327.2,1-3km,1327.2,1528.8,6806.4,2,"STR001,STR002",True
4bccb943-3605-42a5-817a-591ba16cf61d,Resident,21.139395,79.064004,STR001,Store A - Sitabuldi,2035.3,1-3km,2035.3,2589.5,4400.2,2,"STR001,STR002",False
4bde8470-33e7-4304-916f-4d1cc6d0c400,Resident,21.139383,79.063962,STR001,Store A - Sitabuldi,2039.7,1-3km,2039.7,2594.0,4398.4,2,"STR001,STR002",False
4c677d95-5c5c-41e8-bf74-d98dd8bf7722,Resident,21.168719,79.105298,STR002,Store B - Civil Lines,2808.3,1-3km,3348.8,2808.3,8969.9,1,STR002,False
4cc81922-b5bc-4f5e-92c3-cb9a3d71c036,Resident,21.139404,79.063982,STR001,Store A - Sitabuldi,2036.6,1-3km,2036.6,2590.9,4400.9,2,"STR001,STR002",False
4cea5167-f1cd-4f70-9d7b-32685272ad81,Commuter,21.159999,79.07299,STR001,Store A - Sitabuldi,1328.4,1-3km,1328.4,1530.4,6806.3,2,"STR001,STR002",False
4d1827ff-a3c4-43aa-b8f8-5318d27fd867,Resident,21.160009,79.072998,STR001,Store A - Sitabuldi,1328.8,1-3km,1328.8,1530.4,6807.5,2,"STR001,STR002",False
4db58cb7-2059-4978-98cd-711352bae3dd,Shopper,21.168715,79.105294,STR002,Store B - Civil Lines,2807.7,1-3km,3348.2,2807.7,8969.4,1,STR002,True
4dbdaa9e-5da6-48c3-b285-1e64f5e84634,Resident,21.139379,79.064,STR001,Store A - Sitabuldi,2036.7,1-3km,2036.7,2590.9,4398.4,2,"STR001,STR002",False
4eb71d7c-1040-4ff1-9ea0-d26b9a92e7e5,Commuter,21.159986,79.073007,STR001,Store A - Sitabuldi,1326.2,1-3km,1326.2,1528.2,6805.3,2,"STR001,STR002",False
4ee1984a-17f0-4754-b364-d7c956ccbe21,Commuter,21.168707,79.105288,STR002,Store B - Civil Lines,2806.7,1-3km,3347.2,2806.7,8968.3,1,STR002,False
4f2d6ccb-8eae-490e-b100-108141fea6ef,Commuter,21.139394,79.06399,STR001,Store A - Sitabuldi,2036.6,1-3km,2036.6,2590.8,4399.9,2,"STR001,STR002",False
4fc0b051-c9d3-4a61-b551-8bd2adcca4a9,Commuter,21.168697,79.105303,STR002,Store B - Civil Lines,2807.0,1-3km,3347.6,2807.0,8968.1,1,STR002,False
4fe6f5c4-d669-4278-bde1-2abfbd7be882,Resident,21.159992,79.072984,STR001,Store A - Sitabuldi,1328.1,1-3km,1328.1,1530.5,6805.4,2,"STR001,STR002",False
505e4fa7-39e9-4474-8054-baf09f8752a1,Resident,21.139409,79.063986,STR001,Store A - Sitabuldi,2036.0,1-3km,2036.0,2590.3,4401.5,2,"STR001,STR002",False
50a80eb0-0d01-4fde-853c-2dbb412dfa8b,Commuter,21.16869,79.105319,STR002,Store B - Civil Lines,2807.8,1-3km,3348.5,2807.8,8968.4,1,STR002,False
50df4450-bd7e-420f-a730-b5c0eecbb716,Commuter,21.168686,79.105306,STR002,Store B - Civil Lines,2806.6,1-3km,3347.2,2806.6,8967.3,1,STR002,False
51137cef-5a7e-4cce-8d16-faf048583ec2,Shopper,21.139402,79.064012,STR001,Store A - Sitabuldi,2034.3,1-3km,2034.3,2588.5,4401.0,2,"STR001,STR002",True
514f03be-8b45-4ea1-b5be-8576dad1f2ee,Resident,21.168699,79.105325,STR002,Store B - Civil Lines,2808.9,1-3km,3349.6,2808.9,8969.5,1,STR002,False
51c2a2ce-8823-4349-ac86-7926d4938033,Resident,21.168691,79.105323,STR002,Store B - Civil Lines,2808.2,1-3km,3348.9,2808.2,8968.7,1,STR002,False
51f3be9e-f02f-4b39-836d-0237104ff38a,Commuter,21.139418,79.064001,STR001,Store A - Sitabuldi,2034.1,1-3km,2034.1,2588.4,4402.7,2,"STR001,STR002",False
